x1 x2 x3 x4 y
-1.0797851518821586 -3.720866728182533 -1.7213855947504262 -3.821090936242765 -48.05057357287306 
-0.5196177200610433 -1.3257765838736402 -1.4573005680034312 -0.9970374925799248 -18.033088577460255 
0.47893392857040346 1.1660492665928215 1.7936871403068948 1.8853670577982693 23.141708102274432 
-0.5149273722239854 0.3670935437110687 -0.6977523922343494 -1.466397387218992 -6.684579671719851 
0.9120768458812755 2.645764259978795 4.4399213033060025 3.321544956113314 50.70598688411997 
1.0679061592212487 2.9931740672620935 3.3267726733501375 2.921025068644645 47.23068031481796 
-0.9828592551304558 -2.2489497697332226 -3.3349947742194397 -2.690638068759337 -41.156398700396686 
-0.3623802870060429 0.4728607781721659 -1.5906788626825583 -0.4073270866250963 -6.5521091990638 
-0.2432365157566535 0.17947886040011796 -0.8739191392191057 -0.1335054805229159 -2.6562605391076577 
0.008906762981654028 0.39640234247700806 0.2617058997959486 0.6948692295451958 6.557209526593005 
-0.8534068530958213 -2.3711990981977005 -3.5495547286611733 -0.9547675486785383 -34.05384045782895 
-0.8205041270226439 -2.757977515978247 -3.1096598880083914 -1.72313845423911 -37.818494396297424 
1.3702526589890676 2.9085840777216907 4.493499988725714 4.175202216778643 58.66479775025287 
1.644461334659125 6.41572671723609 5.174065791340959 6.284564129903472 90.00666208380666 
-0.1404007619345414 0.1485481822250807 1.0008312390081713 -1.7430699736916686 -2.9838161001952512 
0.16135341884470997 0.7331143822875046 -0.36342463129731495 -1.064991006193227 -4.5031199245287405 
1.28060820824589 5.814451408956868 3.2713993608091436 4.052383644154226 64.9534327801804 
-0.7050658601576089 -0.9646322910835603 -1.544674112204998 -3.163622289569373 -28.19574542157958 
0.4505083638395937 1.1715698958680136 2.547396682944303 1.6745536238452643 26.455182864393723 
-0.7152609961579691 -2.695483708996792 -3.879656452309416 -0.24269769753205006 -34.60299215494077 
-0.40370129368230756 0.18973143643596124 -1.0160857279378148 0.02385282412018741 -3.7978359523477168 
-0.06370056417380265 0.9759401761102731 0.03577412442541314 -1.3045758267437069 -0.5970967374779866 
-1.3061672620175182 -2.512283801066148 -3.8777862155421854 -1.7467977500751797 -39.480610428854526 
0.4275685829208383 0.15082081443359163 3.0926476933218727 1.034964391715017 20.763508416562537 
-1.2740835361837557 -4.560098378294454 -4.154433135948916 -5.1945953635451465 -69.30496609048306 
1.156556888237107 3.5648045299023896 4.122484030188467 5.467089423298645 65.6150727953436 
0.5872451798685053 3.4710420550369 1.087871693690482 1.6509969775224933 32.586863219685256 
1.8983797117224852 6.526728722742392 6.459064680729856 5.300482324471029 92.55036419863394 
0.38390453955522696 -1.2634644783987707 1.8759874776876897 0.31068516238559896 3.777751864682895 
0.9187723362640691 4.349166648439502 4.6233382168992545 3.806497134512274 62.20400107942517 
0.3891757966877587 1.763672652269603 -0.6151861476021834 1.634682093182147 14.846144917839961 
0.9803986950588465 2.351910122858363 3.235480334548174 3.7802765561419367 46.96045515017396 
-1.5324422138185096 -4.472829846926966 -5.493345403580537 -3.8148908284044794 -68.84961283347877 
-0.6391046038941539 -1.6914240144335753 -1.7297509202656902 -1.4283364773775125 -25.675636726499313 
2.3421524324594074 6.9930332759800455 6.397256120261339 6.774946537622073 101.84311240050307 
-0.5243780202880189 -1.5150860453793196 -0.8889394024507129 -1.0707827458190673 -16.390688986357784 
0.011348451125596614 1.1767818875517615 0.5713802170186586 1.9757497793867844 18.361174556055193 
0.7987883287053378 2.722037928392061 2.031114467690475 2.7274261848330075 37.45249463999136 
-0.5633666347122914 -0.9123401918880135 -1.1501965626309736 -3.064116029531168 -24.521416887412546 
-1.8393058163732763 -4.743835707908783 -3.7524389011639716 -4.256773691153382 -66.21972038508788 
-0.6217780915772685 0.20181123777454157 -2.065102401597798 -1.7979714179884616 -19.79692271695103 
-0.3344163521613314 -1.4905883071847472 -2.551829365396677 -0.966280393287962 -24.852498977948674 
-1.3725370716765946 -4.5938619014665445 -5.920103194724649 -3.009318391556719 -68.05647034859427 
-0.7463199733643396 -1.16849649849546 -3.310369643779656 -3.4927326098543086 -39.65548398593623 
0.8430968257253991 2.3082697521331372 1.6564332122346281 2.3223939269856673 33.22367620513103 
0.335907089869609 -0.5528917557323176 1.0358024110211026 0.6612017983581466 4.447505130236521 
-2.0804534799408736 -5.353804767797016 -8.746444461576926 -5.869007671297207 -98.83528698124118 
-0.15827618158574877 0.7201617623872604 -0.677047993133995 -1.2168657256643902 -4.937456343907836 
1.205498031921373 3.0190218934313777 5.071598438670265 2.0864965783014595 50.939164899812944 
1.76418626970714 5.2639280376224 5.593320783206239 4.898996562157042 80.51322338244574 
-0.10455954489407521 -0.7314852812244632 0.9060274329209257 -0.5274914949967626 -2.1320236699008297 
-1.6571509158834292 -4.253953032596051 -5.227160384691481 -4.846271312723842 -72.35207162012354 
-1.7384118442348424 -6.658199923053124 -5.093967796158266 -5.551380154430127 -87.44464818855764 
0.22775591116680616 1.2190489005831104 0.6690555504860429 -0.20881141153646254 8.634338504906305 
-0.5219858623595773 0.5724693996888499 -0.8509126254451397 -2.5856045489228174 -14.548114437615178 
-0.3497919180160459 -1.1471929401728158 -2.1014384043164425 -1.4542911620099805 -24.311132228994246 
0.9228576966265615 3.5061449553421533 3.2593225409935136 2.4986606286270803 47.14893243077945 
0.8188789885776805 1.662158467261299 4.134223214106956 2.8757335065037206 43.51289769025389 
0.1800915745168708 1.0267231275481592 1.3112851862068884 0.06884661759599559 10.889420951545615 
0.1710856041682851 0.35631513321988495 -0.23209553835695318 0.7528820112442084 3.2271012157677017 
0.003420857767222455 -1.1990325116396767 0.1685016315610091 0.6174282982414724 -1.5366655956155577 
-0.6601276315291508 -1.3270989971395624 -1.9117176757221896 -2.238206634126215 -26.254412274076905 
1.2111549754065776 3.6937635759048337 1.6784698896568648 3.241719441715452 42.22673299384533 
-0.8816076485381089 -3.1377667127813256 -1.1992551622887941 -3.1614438753224707 -37.95675085988069 
-0.8161113167969126 -4.311244315649315 -2.9481454215136753 -1.5693209811179176 -42.94628939216268 
0.20312677377969057 1.2397780816818065 -2.00009258983234 -0.1456485326073561 -5.091954656359857 
-0.8112251040709384 -2.3747902449984397 -1.7556671243144906 -2.5276663431848894 -32.40163283073933 
0.03671681899546077 -1.1558652838026593 -0.4805844095234108 -0.16850890508662147 -9.09835437831715 
0.22864081230172006 0.2651939856472525 1.4895013192812638 0.8874858983283129 14.057111821116056 
0.41033396205330036 3.347396126508626 1.3030207755512062 0.8594697214475648 26.275442242408023 
-0.041726421265148236 0.24090023298243035 -1.1532189885338135 -0.10951078831375913 -4.919650747841925 
1.5288761991126072 5.7689087712494205 5.770021612493017 5.792622877524413 89.09165957057925 
-1.3314854914623195 -3.8081661022529305 -4.733731953616427 -6.011577997854324 -71.78191997474929 
-0.9428715960013414 -3.8242565675348548 -1.6096078126243407 -2.674874448476916 -39.56896559775811 
-1.2125886801365786 -3.2819955949617983 -4.405719725201429 -3.3585648855001233 -53.78063083584328 
0.3934440683190675 0.1683291821306463 0.41106663054014947 1.6361138276166065 11.893691572447434 
0.6446685794194279 1.8097840926873978 3.303299968692065 1.5223044771578071 34.11651878314122 
-0.5810577196559426 -3.2010541954997427 -3.4522855196083704 -2.681320483262776 -47.82487758443115 
0.2255233007154323 2.7317734823037676 1.3789418217213791 0.14223913616243922 20.795991676940115 
0.47183048155214996 1.18650280316486 3.222951623304958 2.0948365348598976 32.60914540061554 
-0.8076647769330418 -1.9094070963816958 -2.424698757337238 -0.8698577830926146 -25.687177025191666 
-0.6974440870441388 -1.2476562908429778 -1.4999171319826878 -0.39144576915358487 -14.065758225294504 
-1.2316185454309225 -3.743874154870426 -2.911160305107276 -3.252614953889863 -48.54451635341186 
-1.4408577545162282 -4.817455659456343 -6.147287787776079 -5.020954364388385 -80.34225284136194 
2.925822677171423 9.538737402075453 11.382648404829649 8.530566341333813 146.1844505385311 
-0.4196064422533554 -1.779819273045681 -1.4351123745239323 -1.288739508211146 -22.657009710853966 
-0.6378123077897732 0.27764415395550524 -2.600703949574341 -1.9537548589423286 -20.757478650391693 
-0.7958490723680637 -2.4939228181214155 -0.9475746358077488 -3.697349811109583 -35.20999486232286 
-0.08509808098190401 0.04319901461304798 0.14516887816891938 -3.124207148382683 -15.85691567500928 
0.7694702883221692 0.8197637789951311 2.516505851872996 2.2575228903875884 27.090415449595035 
-1.7221185924935762 -5.507719550249937 -3.9401461633635853 -5.235212239650483 -74.78982906047379 
1.5887580643800223 4.8899689545176805 4.726104080843191 4.486329819097611 70.46785428241098 
1.0126841656481687 2.751519840370953 4.461976304720074 2.0889506680790713 46.19573899981 
-1.4637135296568857 -4.970404902099229 -6.258396871360034 -4.857257123146918 -80.98126875613639 
-0.9522782964556262 -3.465680159790434 -2.7466236536807287 -3.2410913224661897 -47.35471063069198 
-1.1405019502549036 -3.579822935978025 -2.7918880316107657 -3.2324585613171344 -47.586855999128055 
-0.5400805086697428 0.1940114363273342 -2.4301945966970684 -2.631835449156161 -23.180987797765845 
-1.3643982266790013 -4.705149423803322 -3.502632890057897 -5.971092519222388 -71.42564487604258 
-0.4544363797469563 0.16101238272614227 -1.2850009793547874 -2.376354833216815 -18.249058749130842 
0.43002153150910744 0.7070778303093944 1.8924678370752677 1.4627227775100953 19.29741422295948 
1.7815728092532241 3.623651388922199 5.21960420923817 6.005511769737132 75.64011710601396 
0.5452838865331079 1.0140650281455121 2.1816181398511185 2.159856938369142 26.673039131507554 
0.0985514085513381 -1.2659090881567678 1.0629361416726417 -0.7743239128598225 -4.446531271585988 
0.1352784609028785 -1.317001301534193 -1.0449690425364242 1.370382133612877 -5.166667320835524 
0.7639225843241272 3.541648376027932 3.287341696476169 3.0200112599592934 49.92825761913652 
-0.13274841173227042 -0.28160397915250424 -1.7971307419825115 -1.2370490884450798 -16.560074086827964 
-1.041701533314134 -4.2387596228815205 -2.989977632967571 -3.6690176552820013 -55.025329712540575 
1.6236378182957745 4.258593150944879 4.903818600248624 2.5513415569457356 58.846448294062476 
0.08449122156868578 0.1693687227837627 0.48761052253527337 0.27792061619399516 3.5568730785455562 
-0.3634050444143589 -0.984548994434198 -0.42025000475886987 -1.5349015204053957 -14.031350489508927 
0.37962355922441987 0.38693652612947904 1.5166749694694488 2.6321594155363615 22.91865892131194 
1.3368518879121305 4.004552190588069 5.061549721673865 3.8447676724633215 65.61508839020344 
2.5073921303514957 6.600739994633286 8.01406615618339 7.19798447121734 111.56795214877879 
-0.5171074921366376 -1.693061572058466 -1.1544269647433782 0.3526801023735786 -12.822066677023464 
-0.4328671043340824 -2.960077373901992 -0.5803295885753439 0.2684514449418631 -14.252261189556576 
0.37300791789405635 -0.30266736663163196 -0.0062206291003024106 1.4313965590745026 6.219724364984767 
-0.47225247348556687 -1.6426127879401209 -1.8905810763127069 -0.9232403874197029 -21.406798851367896 
2.4597181499852416 8.972865744837309 7.293674390764316 6.202428516525033 112.57123118137292 
-0.3496869426113058 -0.618270440777961 -1.3172175382911369 -0.6166686073695768 -12.730820438608418 
1.9946516464924724 5.158336203665677 4.851852406932118 6.4908549793787 82.36991751750419 
1.0044005871531128 3.1764381707547704 2.4494235453247466 3.159154217368368 43.226080752014475 
0.8300206724091471 2.32782103620769 3.3431250416258314 2.6360091545221427 42.71253726082695 
-0.2463632681725988 -0.017758827395772392 -2.319274031451059 -1.7816437514301766 -23.287985647044316 
0.4217425691841239 1.2023322499694444 0.7837057417484788 1.2308529561667074 16.76576160122333 
0.5912032530557411 1.2441775841432159 2.5792232240073645 1.205905050480683 24.541624982310022 
0.7145777130289958 2.7415476342809555 1.4261603490413872 1.8597369842828213 29.509978285833583 
0.030305431774953154 -1.9605046172941958 -0.6799111597712836 -0.21654460296203548 -14.60541491231962 
-0.034442434434981344 -1.0294102950453505 1.6109894072866953 -0.39434093301740203 -1.1480836456478287 
-1.2549268102828621 -2.6566835156549424 -4.499757375327482 -4.811997627476689 -61.013933728936514 
-1.2091921368836087 -3.4279955191933422 -4.713361399918217 -4.587262169937859 -63.74400514803358 
-0.2801036964784733 -0.6505817687521699 -1.7022166864684558 -1.9022139986213773 -20.858515316270502 
0.06283033688494119 1.8755337839995627 -0.6301362217786994 -1.1730113478288742 0.2747224742709159 
